sample_id,ln_x2_final,T,T_m,dH_fus,tau_12,tau_21,alpha,eta,denominator,d_lnx2_dTm,d_lnx2_ddH,d_lnx2_dtau12,d_lnx2_dtau21,d_lnx2_dalpha,d_lnx2_dTm_abs,d_lnx2_ddH_abs,d_lnx2_dtau12_abs,d_lnx2_dtau21_abs,d_lnx2_dalpha_abs,abs_error
1690,-7.45401,318.15,695.51715,24313.955,1.6080686,1.0473042,0.18601094,-5.75069091728331,0.9966696903551848,-0.0060656682081288455,-0.00020580837791112544,-1.0013070994040327,-0.6643978472679969,0.9080305977595071,0.0060656682081288455,0.00020580837791112544,1.0013070994040327,0.6643978472679969,0.9080305977595071,0.3813497609911938
1691,-7.792146,278.15,686.7907,24252.898,0.95109665,0.71090895,0.23309442,-3.3930924144140224,0.9985987691888736,-0.006193181137281852,-0.00025765412688051,-1.0001425901757692,-0.7074837766356497,0.4291483522752465,0.006193181137281852,0.00025765412688051,1.0001425901757692,0.7074837766356497,0.4291483522752465,2.55398276217381
1692,-7.583564,283.15,686.7907,24252.9,0.9399277,0.6941222,0.23310074,-3.342433778945632,0.9982995541235353,-0.006195037897702257,-0.0002500823730499472,-1.000157394059597,-0.7136974124320173,0.4109364056421649,0.006195037897702257,0.0002500823730499472,1.000157394059597,0.7136974124320173,0.4109364056421649,2.4056925911542955
1693,-7.382064,288.15,686.7907,24252.9,0.9291463,0.67791986,0.23310703,-3.293303817087008,0.9979505273019282,-0.006197204572630538,-0.0002427837275739009,-1.000170825644248,-0.7197521835193406,0.39370281760042886,0.006197204572630538,0.0002427837275739009,1.000170825644248,0.7197521835193406,0.39370281760042886,2.347648042899962
1694,-7.1872773,293.15,686.7907,24252.898,0.9187321,0.6622714,0.23311329,-3.245614559471006,0.9975458445304848,-0.0061997181332194996,-0.0002357451720043231,-1.0001819286489837,-0.725657428392996,0.3773887377689788,0.0061997181332194996,0.0002357451720043231,1.0001819286489837,0.725657428392996,0.3773887377689788,2.2944250586072465
1695,-6.9988647,298.15,686.7907,24252.9,0.9086659,0.6471497,0.23311958,-3.1992837216407954,0.9970793169015529,-0.00620261945686834,-0.00022895457849889879,-1.000189547522596,-0.73142150245958,0.3619415155010634,0.00620261945686834,0.00022895457849889879,1.000189547522596,0.73142150245958,0.3619415155010634,2.2486686926879695
1696,-6.8165026,303.15,686.7907,24252.9,0.8989316,0.63252795,0.2331258,-3.1542372348711645,0.9965443886713656,-0.006205948918442061,-0.00022240063775456111,-1.0001923123028391,-0.7370531077740449,0.3473112761520216,0.006205948918442061,0.00022240063775456111,1.0001923123028391,0.7370531077740449,0.3473112761520216,2.178809193412306
1697,-6.63989,308.15,686.7907,24252.9,0.8895127,0.6183825,0.233132,-3.1104019961574476,0.9959341726353264,-0.006209751348013138,-0.00021607278132013239,-1.0001886143574943,-0.7425598556427058,0.33345356965357975,0.006209751348013138,0.00021607278132013239,1.0001886143574943,0.7425598556427058,0.33345356965357975,2.1631132227195167
1698,-6.468746,313.15,686.7907,24252.9,0.8803947,0.6046905,0.23313817,-3.0677105140802654,0.995241460461711,-0.006214073485428813,-0.00020996111736890853,-1.0001765894555676,-0.7479493137502403,0.32032680034897265,0.006214073485428813,0.00020996111736890853,1.0001765894555676,0.7479493137502403,0.32032680034897265,2.182029730433178
1699,-6.3028007,318.15,686.7907,24252.898,0.871562,0.59142995,0.23314434,-3.0260918258991616,0.9944587143560814,-0.006218964117638522,-0.0002040563767007739,-1.0001540904925958,-0.7532288511398199,0.3078921343801585,0.006218964117638522,0.0002040563767007739,1.0001540904925958,0.7532288511398199,0.3078921343801585,2.153788691800581
1700,-5.519842,278.15,692.38367,26585.857,-0.61243916,-0.61979115,0.32286245,2.8405850461499624,1.0113807497778704,-0.006595266183553111,-0.00025579662646214174,-0.9835299963137548,-1.4329946255562924,0.45736615318195606,0.006595266183553111,0.00025579662646214174,0.9835299963137548,1.4329946255562924,0.45736615318195606,2.8471783953951952
1701,-5.3315897,283.15,692.38367,26585.857,-0.6073519,-0.614715,0.3228235,2.8099477506436337,1.0135899624904947,-0.006580891193236469,-0.00024770550289944493,-0.9802841733539316,-1.4221915862591352,0.4468782486941373,0.006580891193236469,0.00024770550289944493,0.9802841733539316,1.4221915862591352,0.4468782486941373,2.734808026616407
1702,-5.150317,288.15,692.38367,26585.857,-0.6024169,-0.60978514,0.32278472,2.779829409596328,1.0161162461579574,-0.0065645296814491275,-0.0002398355894384922,-0.9765687407476199,-1.4106438538587065,0.43647224524536177,0.0065645296814491275,0.0002398355894384922,0.9765687407476199,1.4106438538587065,0.43647224524536177,2.5927882352195835
1703,-4.9757104,293.15,692.38367,26585.857,-0.5976266,-0.6049941,0.3227461,2.7501484644570446,1.018985960334852,-0.0065460423571632185,-0.00023217327401244364,-0.9723462553955055,-1.3982802805056047,0.4261174069889139,0.0065460423571632185,0.00023217327401244364,0.9723462553955055,1.3982802805056047,0.4261174069889139,2.521534672774939
1704,-4.8074803,298.15,692.38367,26585.857,-0.5929736,-0.60033476,0.3227076,2.7208261617662735,1.0222248392630502,-0.006525301481145184,-0.00022470649879666592,-0.9675810830086794,-1.3850347866565365,0.41578666638326844,0.006525301481145184,0.00022470649879666592,0.9675810830086794,1.3850347866565365,0.41578666638326844,2.4171999951023895
1705,-4.645357,303.15,692.38367,26585.857,-0.588451,-0.59580094,0.32266927,2.6917898486101453,1.0258576015760954,-0.006502194112963145,-0.00021742471579991072,-0.9622401462733912,-1.3708484581354357,0.40545780605850373,0.006502194112963145,0.00021742471579991072,0.9622401462733912,1.3708484581354357,0.40545780605850373,2.310889138096235
1706,-4.48909,308.15,692.38367,26585.857,-0.5840525,-0.59138644,0.32263106,2.6629693359450712,1.0299074337798197,-0.006476625994654783,-0.0002103188592209031,-0.9562938045248617,-1.355670135351287,0.39511227395853815,0.006476625994654783,0.0002103188592209031,0.9562938045248617,1.355670135351287,0.39511227395853815,2.21138283409217
1707,-4.338445,313.15,692.38367,26585.857,-0.5797721,-0.587085,0.32259297,2.6342969762989554,1.034395530314311,-0.006448524826552312,-0.00020338129159268496,-0.9497166241036336,-1.3394580465059642,0.38473543612981354,0.006448524826552312,0.00020338129159268496,0.9497166241036336,1.3394580465059642,0.38473543612981354,2.1268518716266738
1708,-4.193199,318.15,692.38367,26585.857,-0.5756047,-0.5828924,0.32255504,2.6057168886299413,1.03934087731293,-0.006417841733456851,-0.0001966056915233862,-0.9424878309319306,-1.3221822224347806,0.3743195397835461,0.006417841733456851,0.0001966056915233862,0.9424878309319306,1.3221822224347806,0.3743195397835461,2.07074990123423
1709,-4.0531454,323.15,692.38367,26585.857,-0.57154423,-0.57880306,0.3225172,2.577169457867393,1.0447594039284787,-0.00638455632236952,-0.0001899870551888246,-0.9345924067377538,-1.3038235990437692,0.36385916317760786,0.00638455632236952,0.0001899870551888246,0.9345924067377538,1.3038235990437692,0.36385916317760786,1.959888877916807
1710,-3.9180884,328.15,692.38367,26585.857,-0.56758654,-0.5748118,0.3224795,2.5486027349641383,1.0506638247883633,-0.006348676998611038,-0.0001835215485805724,-0.926021365037259,-1.2843760764140484,0.3533537307981324,0.006348676998611038,0.0001835215485805724,0.926021365037259,1.2843760764140484,0.3533537307981324,1.8883357023341083
1711,-3.7878404,333.15,692.38367,26585.857,-0.56372637,-0.5709148,0.32244185,2.519971762145131,1.0570633797159215,-0.006310241548145565,-0.0001772063797932936,-0.9167719470495671,-1.2638471458246427,0.34280839383464823,0.006310241548145565,0.0001772063797932936,0.9167719470495671,1.2638471458246427,0.34280839383464823,1.823696997847051
1712,-8.635751,273.15,690.1454,20344.03,2.059229,1.51562,0.17350656,-7.676100986649329,0.9986364167013866,-0.005144443157807863,-0.00026642320124904136,-1.0006754063310135,-0.5672768036396452,1.7695336791308072,0.005144443157807863,0.00026642320124904136,1.0006754063310135,0.5672768036396452,1.7695336791308072,3.825645252915216
1713,-8.426592,278.15,690.1454,20344.03,2.0338445,1.4763248,0.17351049,-7.555001978378328,0.9983457079771156,-0.005145941170465744,-0.000258572140029586,-1.0008127480423281,-0.5765744083806836,1.6912337242965692,0.005145941170465744,0.000258572140029586,1.0008127480423281,0.5765744083806836,1.6912337242965692,3.9425768087373214
1714,-8.224418,283.15,690.1454,20344.03,2.0093565,1.4384187,0.17351444,-7.437885275456091,0.9980064362819075,-0.005147690530110005,-0.00025100881579970133,-1.0009714209199094,-0.5856690250407712,1.6169848717876218,0.005147690530110005,0.00025100881579970133,1.0009714209199094,0.5856690250407712,1.6169848717876218,3.896272992737563
1715,-8.0288725,288.15,690.1454,20344.03,1.9857172,1.4018292,0.1735183,-7.324512290918792,0.9976128281229678,-0.005149721551499497,-0.00024371924089213525,-1.001153637943775,-0.5945722648944654,1.5465581491764262,0.005149721551499497,0.00024371924089213525,1.001153637943775,0.5945722648944654,1.5465581491764262,4.107455498859184
1716,-7.8396206,293.15,690.1454,20344.03,1.9628838,1.3664904,0.17352223,-7.214670944076962,0.9971587296372941,-0.005152066695445664,-0.00023669041037084412,-1.001361706684792,-0.6032947297216755,1.4797437099586686,0.005152066695445664,0.00023669041037084412,1.001361706684792,0.6032947297216755,1.4797437099586686,4.098394655723816
1717,-7.6563473,298.15,690.1454,20344.03,1.9408152,1.3323373,0.17352608,-7.108155317918819,0.9966376143390276,-0.005154760574077233,-0.0002299102137589028,-1.0015980203445023,-0.6118484183467212,1.4163406614110123,0.005154760574077233,0.0002299102137589028,1.0015980203445023,0.6118484183467212,1.4163406614110123,4.167301802544923
1718,-7.478759,303.15,690.1454,20344.03,1.919474,1.2993122,0.17352997,-7.0047806059042745,0.9960425925020577,-0.005157839955550492,-0.00022336735546021856,-1.0018650475250896,-0.6202439924861701,1.35616769991234,0.005157839955550492,0.00022336735546021856,1.0018650475250896,0.6202439924861701,1.35616769991234,4.213001001182352
1719,-7.3065767,308.15,690.1454,20344.03,1.8988242,1.2673603,0.17353383,-6.9043685336802785,0.9953664055264778,-0.005161343855401547,-0.00021705128655662333,-1.002165330831677,-0.6284926408443998,1.2990551440674987,0.005161343855401547,0.00021705128655662333,1.002165330831677,0.6284926408443998,1.2990551440674987,4.233963410930852
1720,-7.6050587,298.15,694.8643,26763.287,0.89352745,0.6373424,0.23422942,-3.1466112956688255,0.9984332198186543,-0.0066774463858683,-0.00023068215484775052,-1.0000831407336328,-0.7333727787723042,0.350803034451231,0.0066774463858683,0.00023068215484775052,1.0000831407336328,0.7333727787723042,0.350803034451231,2.072090440281455
1721,-7.4065537,303.15,694.8643,26763.285,0.88396925,0.622997,0.23423585,-3.1026945918486217,0.9981158580165225,-0.006679569053475469,-0.00022408917530265148,-1.0000823167212722,-0.738855434223778,0.3365212801603865,0.006679569053475469,0.00022408917530265148,1.0000823167212722,0.738855434223778,0.3365212801603865,1.9191974782177343
1722,-7.2143564,308.15,694.8643,26763.287,0.8747202,0.60911816,0.23424232,-3.0599962800184537,0.9977480138069967,-0.006682032139327894,-0.0002177194197083918,-1.0000772508500184,-0.7442066442160357,0.3229763033368785,0.006682032139327894,0.0002177194197083918,1.0000772508500184,0.7442066442160357,0.3229763033368785,1.7728403982376566
1723,-7.0281606,313.15,694.8643,26763.281,0.8657664,0.5956844,0.23424867,-3.018453924530605,0.9973239564036058,-0.0066848718089500435,-0.0002115630128242875,-1.0000666511756129,-0.7494335158717048,0.31012826882677347,0.0066848718089500435,0.0002115630128242875,1.0000666511756129,0.7494335158717048,0.31012826882677347,1.6874835580880738
1724,-6.672634,323.15,694.8643,26763.287,0.84868854,0.5700681,0.2342614,-2.938583259772159,0.9962825094409298,-0.006691861226139705,-0.00019985387944880818,-1.000022564333722,-0.7595419091313768,0.28637445419655944,0.006691861226139705,0.00019985387944880818,1.000022564333722,0.7595419091313768,0.28637445419655944,1.5556277748081655
1725,-6.6144876,283.17,670.0127,16048.956,1.7110521,1.228418,0.18728551,-6.251312640714433,0.9916182297165406,-0.004336368635142572,-0.000247314516063844,-1.0035431690190961,-0.6159481668356654,1.2147318633740312,0.004336368635142572,0.000247314516063844,1.0035431690190961,0.6159481668356654,1.2147318633740312,1.6352056615719937
1726,-6.456333,288.15,670.0127,16048.957,1.6910195,1.1975406,0.18729031,-6.155183475198678,0.9903330113701024,-0.004341996487990451,-0.00024022284395827328,-1.0040429329060403,-0.6247935280574713,1.163743792960086,0.004341996487990451,0.00024022284395827328,1.0040429329060403,0.6247935280574713,1.163743792960086,1.7218512379319597
1727,-6.302216,293.16,670.0127,16048.956,1.6715539,1.1675378,0.18729505,-6.0612528896177285,0.9888943298173556,-0.004348313120748304,-0.00023335868911704814,-1.004594605613449,-0.6335648248573699,1.1152681689997013,0.004348313120748304,0.00023335868911704814,1.004594605613449,0.6335648248573699,1.1152681689997013,1.8201480641549257
1728,-6.15343,298.15,670.0127,16048.956,1.6528147,1.1386589,0.1872997,-5.970288623020851,0.9873061128504482,-0.00435530797734436,-0.00022677904585147147,-1.00519509509828,-0.6421876101127448,1.0696472118363045,0.00435530797734436,0.00022677904585147147,1.00519509509828,0.6421876101127448,1.0696472118363045,1.9656534780317336
1729,-6.0088263,303.15,670.0127,16048.957,1.6346573,1.1106772,0.18730444,-5.881585783295363,0.9855491187975264,-0.004363072702613211,-0.00022043200785435183,-1.0058500504105894,-0.6507271915589594,1.0264591140274903,0.004363072702613211,0.00022043200785435183,1.0058500504105894,0.6507271915589594,1.0264591140274903,2.122470997118772
1730,-5.868475,308.15,670.0127,16048.956,1.6170876,1.083604,0.18730912,-5.795171199029654,0.9836159991968207,-0.004371647261624073,-0.00021432015173563894,-1.0065604491828612,-0.6591798369729873,0.9856678790167209,0.004371647261624073,0.00021432015173563894,1.0065604491828612,0.6591798369729873,0.9856678790167209,2.270167204397599
1731,-5.7324324,313.14,670.0127,16048.956,1.6001114,1.057449,0.18731375,-5.711074636721603,0.9815007519091514,-0.004381068665524998,-0.0002084448107507317,-1.0073267159684738,-0.6675412947303031,0.947231974451472,0.004381068665524998,0.0002084448107507317,1.0073267159684738,0.6675412947303031,0.947231974451472,2.4076403149577303
1732,-5.5983834,318.2,670.0127,16048.957,1.58344,1.031766,0.18731849,-5.627852763940847,0.9791552971389251,-0.004391563289168309,-0.00020270604718852387,-1.0081641469645883,-0.675957435478775,0.9104625332347642,0.004391563289168309,0.00020270604718852387,1.0081641469645883,0.675957435478775,0.9104625332347642,2.5680597083426497
1733,-5.4708614,323.15,670.0127,16048.956,1.5676366,1.007421,0.18732303,-5.548321728088487,0.9766548472939565,-0.004402806376574687,-0.00019729645195419997,-1.0090440719578482,-0.6841423118355399,0.8765411310194403,0.004402806376574687,0.00019729645195419997,1.0090440719578482,0.6841423118355399,0.8765411310194403,2.7658565920202736
1734,-4.79962,283.15,647.143,14731.779,0.7903908,0.59187716,0.24375066,-2.773604084931579,0.9771652644158215,-0.004329887759851279,-0.00024451086788351064,-0.9992235454181084,-0.7490949134564802,0.31405157310814275,0.004329887759851279,0.00024451086788351064,0.9992235454181084,0.7490949134564802,0.31405157310814275,1.1958524169857458
1735,-4.6694517,288.15,647.143,14731.778,0.7814753,0.57860774,0.24375638,-2.7299878538678137,0.9743997852777959,-0.004342176275558538,-0.0002376401943117233,-0.9988361724269933,-0.7551503397244322,0.3026266045817412,0.004342176275558538,0.0002376401943117233,0.9988361724269933,0.7551503397244322,0.3026266045817412,1.1330467340333472
1736,-4.5458183,293.05,647.143,14731.778,0.77303314,0.5660444,0.2437619,-2.6881710711583837,0.971474510894352,-0.0043552513041721,-0.0002311713064160886,-0.9983797432945829,-0.7609733254155692,0.29211915183207654,0.0043552513041721,0.0002311713064160886,0.9983797432945829,0.7609733254155692,0.29211915183207654,0.9681705741661232
1737,-4.4210453,298.15,647.143,14731.778,0.76454115,0.5534088,0.24376759,-2.6455501263002006,0.9681960972601132,-0.004369998642336899,-0.00022470270300080705,-0.9978140956569833,-0.7669198520363162,0.2818685455664106,0.004369998642336899,0.00022470270300080705,0.9978140956569833,0.7669198520363162,0.2818685455664106,0.7603783117318104
1738,-4.284878,303.9,647.143,14731.779,0.75530714,0.53967226,0.24377409,-2.598506559693227,0.9642047873766215,-0.004388088477819656,-0.00021771654187365235,-0.9970518706836228,-0.773487657195267,0.2711026867604642,0.004388088477819656,0.00021771654187365235,0.9970518706836228,0.773487657195267,0.2711026867604642,0.5199636040175495
1739,-4.1871376,308.15,647.143,14731.778,0.7487037,0.52985007,0.24377885,-2.564372492339748,0.9610479467747054,-0.004402502127747055,-0.00021275179114349271,-0.996394199112075,-0.7782496330712221,0.26365739398285054,0.004402502127747055,0.00021275179114349271,0.996394199112075,0.7782496330712221,0.26365739398285054,0.3281918782285364
1740,-4.0755844,313.13,647.143,14731.779,0.7411934,0.51868117,0.24378443,-2.5250057064306834,0.9571196275891458,-0.004420571677548039,-0.00020713915094236173,-0.9955106097468286,-0.783729403796887,0.2554591803260155,0.004420571677548039,0.00020713915094236173,0.9955106097468286,0.783729403796887,0.2554591803260155,0.0312376721121196
1741,-3.9554915,318.65,647.143,14731.778,0.7331428,0.5067108,0.24379054,-2.4821010504170493,0.9524696155942249,-0.004442152863745623,-0.00020116424346337466,-0.9943742176454734,-0.7896755316978844,0.24700396500671595,0.004442152863745623,0.00020116424346337466,0.9943742176454734,0.7896755316978844,0.24700396500671595,0.2828790611660983
1742,-3.860211,323.15,647.143,14731.779,0.7267828,0.49725556,0.24379554,-2.447641415464954,0.948443971296208,-0.004461007761969862,-0.00019647600032074084,-0.993313318736432,-0.7944213821454043,0.24057905059218573,0.004461007761969862,0.00019647600032074084,0.993313318736432,0.7944213821454043,0.24057905059218573,0.636322528846585
1743,-6.644417,288.15,667.6335,12212.848,2.442729,1.7209605,0.1559083,-9.139521518812415,0.9881070437531554,-0.003335236969481258,-0.00024011657385862746,-1.0067258334152893,-0.5655192983783361,2.305768415298569,0.003335236969481258,0.00024011657385862746,1.0067258334152893,0.5655192983783361,2.305768415298569,1.3450936415017924
1744,-6.503176,293.15,667.6335,12212.849,2.4146478,1.6773343,0.1559111,-8.99941659323584,0.986512827733377,-0.0033406270241279133,-0.0002332877376046845,-1.007593862244538,-0.575461337790781,2.2112050194551514,0.0033406270241279133,0.0002332877376046845,1.007593862244538,0.575461337790781,2.2112050194551514,1.146916491422063
1745,-6.366088,298.15,667.6335,12212.848,2.3875089,1.6351734,0.15591389,-8.863472783692522,0.9847648397817054,-0.003346556466070513,-0.00022671463755706187,-1.008541098956657,-0.5852898366825445,2.1216440438188844,0.003346556466070513,0.00022671463755706187,1.008541098956657,0.5852898366825445,2.1216440438188844,0.9739899277470006
1746,-6.2329435,303.15,667.6335,12212.847,2.3612652,1.5944034,0.15591665,-8.731437260811342,0.9828543967587776,-0.003353061128030531,-0.00022038547856573847,-1.009571662364205,-0.5950187950190845,2.03682412284671,0.003353061128030531,0.00022038547856573847,1.009571662364205,0.5950187950190845,2.03682412284671,0.6589383949747729
1747,-6.1035476,308.15,667.6335,12212.848,2.3358712,1.5549577,0.15591943,-8.603071599687006,0.980772780041126,-0.003360178024100718,-0.00021428918090808907,-1.0106896980676803,-0.6046613516974643,1.9565080543926432,0.003360178024100718,0.00021428918090808907,1.0106896980676803,0.6046613516974643,1.9565080543926432,0.5145276307780833
1748,-5.9777164,313.15,667.6335,12212.849,2.3112872,1.5167726,0.15592217,-8.478163059909075,0.9785111824682076,-0.003367944558039876,-0.0002084153372421104,-1.0118994296470984,-0.6142311901512546,1.8804723220997206,0.003367944558039876,0.0002084153372421104,1.0118994296470984,0.6142311901512546,1.8804723220997206,0.3273635556634158
1749,-5.8552766,318.15,667.6335,12212.848,2.2874756,1.4797893,0.15592492,-8.356512859286543,0.9760607374164273,-0.003376399660182555,-0.0002027541560095168,-1.0132051472408325,-0.6237415586365073,1.8085103695189555,0.003376399660182555,0.0002027541560095168,1.0132051472408325,0.6237415586365073,1.8085103695189555,0.0961983142665792
1750,-5.736063,323.15,667.6335,12212.847,2.2643995,1.4439522,0.15592766,-8.237927669303073,0.9734125022784735,-0.0033855851086479656,-0.0001972964197603087,-1.0146112316137885,-0.6332059959335085,1.7404291237413445,0.0033855851086479656,0.0001972964197603087,1.0146112316137885,0.6332059959335085,1.7404291237413445,0.1045081628807187
1751,-5.6199203,328.15,667.6335,12212.848,2.2420259,1.4092077,0.15593037,-8.122231509121779,0.9705574793001087,-0.0033955445323103077,-0.00019203343980555686,-1.0161221615601521,-0.6426384102264233,1.676046116574679,0.0033955445323103077,0.00019203343980555686,1.0161221615601521,0.6426384102264233,1.676046116574679,0.2204557052006679
1752,-5.3889036,296.0,656.5334,14531.76,1.3778832,0.96103215,0.20281728,-4.910417532912301,0.9775742320095073,-0.004148057817021775,-0.00022826388393215228,-1.007233188754056,-0.6738444013520145,0.7889569308382549,0.004148057817021775,0.00022826388393215228,1.007233188754056,0.6738444013520145,0.7889569308382549,1.0695700525234288
1753,-5.0297604,310.0,656.5334,14531.76,1.3364694,0.89761555,0.20283295,-4.704347253484077,0.9692317932721554,-0.004183761266349073,-0.00021129484860302788,-1.0094517987858833,-0.6974624223854077,0.7089056648810552,0.004183761266349073,0.00021129484860302788,1.0094517987858833,0.6974624223854077,0.7089056648810552,0.7952132890851082
1754,-5.5651264,296.0,683.3502,17708.213,0.9293895,0.66433,0.23194435,-3.264910047663251,0.9874983443086476,-0.004618933281933367,-0.00023325037536023812,-1.001018442953562,-0.7303511324243492,0.3863117434985258,0.004618933281933367,0.00023325037536023812,1.001018442953562,0.7303511324243492,0.3863117434985258,0.8255031236002841
1755,-5.177413,310.0,683.3502,17708.215,0.90201527,0.6231743,0.23196211,-3.1329324046980584,0.9823221628699034,-0.004643272498510176,-0.00021579799528139175,-1.0009834197880936,-0.7475192029158387,0.34682769178071554,0.004643272498510176,0.00021579799528139175,1.0009834197880936,0.7475192029158387,0.34682769178071554,1.324783855140553
1756,-9.332788,273.15,696.0706,24922.012,1.684355,1.2439332,0.19068122,-6.191781589118115,0.9994521807369726,-0.006190197122993287,-0.0002676900962834093,-1.0002256604956126,-0.6020014788380841,1.2216440827020345,0.006190197122993287,0.0002676900962834093,1.0002256604956126,0.6020014788380841,1.2216440827020345,1.263846265688846
1757,-9.095294,278.15,696.0706,24922.016,1.6636208,1.2120037,0.19068626,-6.095043847654743,0.9993161815113686,-0.006191040554749183,-0.0002598055855345217,-1.0002781721770433,-0.6105692744826685,1.1670702601630254,0.006191040554749183,0.0002598055855345217,1.0002781721770433,0.6105692744826685,1.1670702601630254,1.2544806564462867
1758,-8.865895,283.15,696.0706,24922.012,1.6436181,1.1812028,0.19069129,-6.001450034889625,0.9991530711654873,-0.006192050239660094,-0.000252205553357653,-1.0003401683997086,-0.6189280996260831,1.1153341922668365,0.006192050239660094,0.000252205553357653,1.0003401683997086,0.6189280996260831,1.1153341922668365,1.2360432199586988
1759,-8.644177,288.15,696.0706,24922.014,1.6243074,1.1514722,0.19069636,-5.910819261515744,0.9989588116305717,-0.006193254855184801,-0.00024487594262849206,-1.0004128280738942,-0.627088150399286,1.0662699562254851,0.006193254855184801,0.00024487594262849206,1.0004128280738942,0.627088150399286,1.0662699562254851,1.220089402554235
1760,-10.045227,278.15,690.85077,22933.457,2.6740432,1.9370999,0.15044203,-10.15880269725054,0.9995591855015971,-0.005782058732592238,-0.00025843625214477383,-1.0002589762404008,-0.5296639282550165,2.8055645085816447,0.005782058732592238,0.00025843625214477383,1.0002589762404008,0.5296639282550165,2.8055645085816447,1.790398123832503
